id,name,created_at,updated_at,parent_id
1120,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1117
1121,キッズ/ベビー,2019-12-3 12:00:00,2019-12-4 12:00:00,1086
1122,ファッション雑貨,2019-12-3 12:00:00,2019-12-4 12:00:00,1121
1123,スタイ/よだれかけ,2019-12-3 12:00:00,2019-12-4 12:00:00,1121
1124,外出用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1121
1125,ネームタグ,2019-12-3 12:00:00,2019-12-4 12:00:00,1121
1126,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1121
1127,素材/材料,2019-12-3 12:00:00,2019-12-4 12:00:00,1086
1128,各種パーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1127
1129,生地/糸,2019-12-3 12:00:00,2019-12-4 12:00:00,1127
1130,型紙/パターン,2019-12-3 12:00:00,2019-12-4 12:00:00,1127
1131,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1127
1132,二次創作物,2019-12-3 12:00:00,2019-12-4 12:00:00,1086
1133,Ingress,2019-12-3 12:00:00,2019-12-4 12:00:00,1132
1134,クリエイターズ宇宙兄弟,2019-12-3 12:00:00,2019-12-4 12:00:00,1132
1135,シンデレラガールズCPグッズ,2019-12-3 12:00:00,2019-12-4 12:00:00,1132
1136,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1086
1137,チケット,2019-12-3 12:00:00,2019-12-4 12:00:00,
1138,音楽,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1139,男性アイドル,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1140,女性アイドル,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1141,韓流,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1142,国内アーティスト,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1143,海外アーティスト,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1144,音楽フェス,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1145,声優/アニメ,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1146,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1138
1147,スポーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1148,サッカー,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1149,野球,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1150,テニス,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1151,格闘技/プロレス,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1152,相撲/武道,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1153,ゴルフ,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1154,バレーボール,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1155,バスケットボール,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1156,モータースポーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1157,ウィンタースポーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1158,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1147
1159,演劇/芸能,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1160,ミュージカル,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1161,演劇,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1162,伝統芸能,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1163,落語,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1164,お笑い,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1165,オペラ,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1166,サーカス,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1167,バレエ,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1168,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1159
1169,イベント,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1170,声優/アニメ,2019-12-3 12:00:00,2019-12-4 12:00:00,1169
1171,キッズ/ファミリー,2019-12-3 12:00:00,2019-12-4 12:00:00,1169
1172,トークショー/講演会,2019-12-3 12:00:00,2019-12-4 12:00:00,1169
1173,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1169
1174,映画,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1175,邦画,2019-12-3 12:00:00,2019-12-4 12:00:00,1175
1176,洋画,2019-12-3 12:00:00,2019-12-4 12:00:00,1175
1177,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1175
1178,施設利用券,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1179,遊園地/テーマパーク,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1180,美術館/博物館,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1181,スキー場,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1182,ゴルフ場,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1183,フィットネスクラブ,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1184,プール,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1185,ボウリング場,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1186,水族館,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1187,動物園,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1188,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1178
1189,優待券/割引券,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1190,ショッピング,2019-12-3 12:00:00,2019-12-4 12:00:00,1189
1191,レストラン/食事券,2019-12-3 12:00:00,2019-12-4 12:00:00,1189
1192,フード/ドリンク券,2019-12-3 12:00:00,2019-12-4 12:00:00,1189
1193,宿泊券,2019-12-3 12:00:00,2019-12-4 12:00:00,1189
1194,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1189
1195,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1137
1196,自動車・オートバイ,2019-12-3 12:00:00,2019-12-4 12:00:00,
1197,自動車本体,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1198,国内自動車本体,2019-12-3 12:00:00,2019-12-4 12:00:00,1197
1199,外国自動車本体,2019-12-3 12:00:00,2019-12-4 12:00:00,1197
1200,自動車タイヤ/ホイール,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1201,タイヤ/ホイールセット,2019-12-3 12:00:00,2019-12-4 12:00:00,1200
1202,タイヤ,2019-12-3 12:00:00,2019-12-4 12:00:00,1200
1203,ホイール,2019-12-3 12:00:00,2019-12-4 12:00:00,1200
1204,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1200
1205,自動車パーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1206,サスペンション,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1207,ブレーキ,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1208,外装、エアロパーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1209,ライト,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1210,内装品、シート,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1211,ステアリング,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1212,マフラー・排気系,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1213,エンジン、過給器、冷却装置,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1214,クラッチ、ミッション、駆動系,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1215,電装品,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1216,補強パーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1217,汎用パーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1218,外国自動車用パーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1219,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1205
1220,自動車アクセサリー,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1221,車内アクセサリー,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1222,カーナビ,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1223,カーオーディオ,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1224,車外アクセサリー,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1225,メンテナンス用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1226,チャイルドシート,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1227,ドライブレコーダー,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1228,レーダー探知機,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1229,カタログ/マニュアル,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1230,セキュリティ,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1231,ETC,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1232,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1220
1233,オートバイ車体,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1234,オートバイパーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1235,タイヤ,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1236,マフラー,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1237,エンジン、冷却装置,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1238,カウル、フェンダー、外装,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1239,サスペンション,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1240,ホイール,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1241,シート,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1242,ブレーキ,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1243,タンク,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1244,ライト、ウィンカー,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1245,チェーン、スプロケット、駆動系,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1246,メーター,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1247,電装系,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1248,ミラー,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1249,外国オートバイ用パーツ,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1250,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1234
1251,オートバイアクセサリー,2019-12-3 12:00:00,2019-12-4 12:00:00,1196
1252,ヘルメット/シールド,2019-12-3 12:00:00,2019-12-4 12:00:00,1251
1253,バイクウエア/装備,2019-12-3 12:00:00,2019-12-4 12:00:00,1251
1254,アクセサリー,2019-12-3 12:00:00,2019-12-4 12:00:00,1251
1255,メンテナンス,2019-12-3 12:00:00,2019-12-4 12:00:00,1251
1256,カタログ/マニュアル,2019-12-3 12:00:00,2019-12-4 12:00:00,1251
1257,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1251
1258,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,
1259,まとめ売り,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1260,ペット用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1261,ペットフード,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1262,犬用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1263,猫用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1264,魚用品/水草,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1265,小動物用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1266,爬虫類/両生類用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1267,かご/おり,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1268,鳥用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1269,虫類用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1270,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1259
1271,食品,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1272,菓子,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1273,米,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1274,野菜,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1275,果物,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1276,調味料,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1277,魚介類(加工食品),2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1278,肉類(加工食品),2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1279,その他 加工食品,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1280,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1271
1281,飲料/酒,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1282,コーヒー,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1283,ソフトドリンク,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1284,ミネラルウォーター,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1285,茶,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1286,ウイスキー,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1287,ワイン,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1288,ブランデー,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1289,焼酎,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1290,日本酒,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1291,ビール、発泡酒,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1292,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1281
1293,日用品/生活雑貨/旅行,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1294,タオル/バス用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1293
1295,日用品/生活雑貨,2019-12-3 12:00:00,2019-12-4 12:00:00,1293
1296,洗剤/柔軟剤,2019-12-3 12:00:00,2019-12-4 12:00:00,1293
1297,旅行用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1293
1298,防災関連グッズ,2019-12-3 12:00:00,2019-12-4 12:00:00,1293
1299,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1293
1300,アンティーク/コレクション,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1301,雑貨,2019-12-3 12:00:00,2019-12-4 12:00:00,1300
1302,工芸品,2019-12-3 12:00:00,2019-12-4 12:00:00,1300
1303,家具,2019-12-3 12:00:00,2019-12-4 12:00:00,1300
1304,印刷物,2019-12-3 12:00:00,2019-12-4 12:00:00,1300
1305,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1300
1306,文房具/事務用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1307,筆記具,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1308,ノート/メモ帳,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1309,テープ/マスキングテープ,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1310,カレンダー/スケジュール,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1311,アルバム/スクラップ,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1312,ファイル/バインダー,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1313,はさみ/カッター,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1314,カードホルダー/名刺管理,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1315,のり/ホッチキス,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1316,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1306
1317,事務/店舗用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
1318,オフィス用品一般,2019-12-3 12:00:00,2019-12-4 12:00:00,1317
1319,オフィス家具,2019-12-3 12:00:00,2019-12-4 12:00:00,1317
1320,店舗用品,2019-12-3 12:00:00,2019-12-4 12:00:00,1317
1321,OA機器,2019-12-3 12:00:00,2019-12-4 12:00:00,1317
1322,ラッピング/包装,2019-12-3 12:00:00,2019-12-4 12:00:00,1317
1323,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1317
1324,その他,2019-12-3 12:00:00,2019-12-4 12:00:00,1258
